#
# ./boundStates -i Vl-KRbK.dat -c 1:2 -m 26.8262848779885
#
             8.10000          -211.67763           -62.71523            45.78110          -126.65765           121.36126           -91.68721            65.88260           -44.10334            30.99279           -15.62423             1.08971             6.12583            -5.00770             1.57991             0.98228            -1.91006             1.39144            -0.52222             0.53841            -0.95122
             8.20000          -213.64005           -40.55428            20.12165          -101.23181            99.12654           -75.60906            54.69483           -37.30926            27.35123           -14.26749             1.21523             5.57500            -4.62219             1.47786             0.93855            -1.79018             1.26102            -0.39076             0.39096            -0.78414
             8.30000          -213.58478           -22.01366            -0.98803           -79.72913            80.30596           -61.96943            45.17601           -31.49529            24.18821           -13.07662             1.32773             5.07990            -4.28320             1.39597             0.88887            -1.67729             1.14505            -0.27975             0.26614            -0.64096
             8.40000          -211.87575            -6.58925           -18.20994           -61.59993            64.41565           -50.42255            37.08982           -26.52311            21.43700           -12.02731             1.42683             4.63445            -3.98406             1.33020             0.83536            -1.57134             1.04203            -0.18649             0.16091            -0.51844
             8.50000          -208.82423             6.15676           -32.11646           -46.36825            51.03754           -40.66997            30.23260           -22.27370            19.04039           -11.09900             1.51255             4.23324            -3.71902             1.27722             0.77973            -1.47219             0.95058            -0.10862             0.07261            -0.41377
             8.60000          -204.69588            16.60444           -43.20212           -33.62214            39.81069           -32.45425            24.42880           -18.64467            16.94933           -10.27426             1.58521             3.87147            -3.48322             1.23427             0.72332            -1.37960             0.86943            -0.04407            -0.00108            -0.32449
             8.70000          -199.71689            25.08346           -51.89386           -23.00526            30.42358           -25.55343            19.52725           -15.54794            15.12172            -9.53838             1.64533             3.54488            -3.27246             1.19911             0.66718            -1.29331             0.79746             0.00899            -0.06217            -0.24851
             8.80000          -194.07935            31.87968           -58.55989           -14.20957            22.60755           -19.77622            15.39776           -12.90779            13.52146            -8.87889             1.69359             3.24968            -3.08320             1.16990             0.61211            -1.21300             0.73363             0.05216            -0.11242            -0.18398
             8.90000          -187.94585            37.24073           -63.51747            -6.96896            16.13107           -14.95789            11.92830           -10.65910            12.11756            -8.28524             1.73076             2.98250            -2.91239             1.14515             0.55871            -1.13835             0.67703             0.08683            -0.15337            -0.12933
             9.00000          -181.45360            41.38100           -67.03965            -1.05368            10.79472           -10.95667             9.02250            -8.74594            10.88344            -7.74851             1.75767             2.74037            -2.75747             1.12364             0.50743            -1.06901             0.62683             0.11422            -0.18633            -0.08317
             9.10000          -174.71784            44.48593           -69.36113             3.73442             6.42691            -7.65060             6.59751            -7.12022             9.79626            -7.26112             1.77517             2.52062            -2.61622             1.10443             0.45856            -1.00464             0.58227             0.13542            -0.21247            -0.04432
             9.20000          -167.83500            46.71577           -70.68342             7.56614             2.88011            -4.93491             4.58213            -5.74063             8.83643            -6.81668             1.78413             2.32091            -2.48679             1.08676             0.41232            -0.94491             0.54270             0.15134            -0.23278            -0.01175
             9.30000          -160.88524            48.20886           -71.17921            10.58855             0.02757            -2.71959             2.91521            -4.57172             7.98712            -6.40975             1.78539             2.13915            -2.36759             1.07003             0.36881            -0.88948             0.50752             0.16279            -0.24813             0.01543
             9.40000          -153.93482            49.08448           -70.99630            12.92816            -2.23944            -0.92745             1.54429            -3.58302             7.23384            -6.03572             1.77976             1.97349            -2.25727             1.05378             0.32809            -0.83805             0.47620             0.17049            -0.25927             0.03798
             9.50000          -147.03807            49.44535           -70.26091            14.69365            -4.01415             0.50768             0.42437            -2.74841             6.56415            -5.69066             1.76803             1.82228            -2.15471             1.03767             0.29016            -0.79031             0.44827             0.17503            -0.26686             0.05657
             9.60000          -140.23910            49.37984           -69.08063            15.97830            -5.37635             1.64248            -0.48311            -2.04546             5.96734            -5.37124             1.75092             1.68406            -2.05893             1.02145             0.25497            -0.74598             0.42331             0.17696            -0.27146             0.07177
             9.70000          -133.57331            48.96378           -67.54697            16.86206            -6.39427             2.52538            -1.21118            -1.45494             5.43420            -5.07462             1.72912             1.55754            -1.96913             1.00494             0.22245            -0.70478             0.40095             0.17672            -0.27354             0.08407
             9.80000          -127.06870            48.26222           -65.73751            17.41333            -7.12615             3.19779            -1.78809            -0.96034             4.95676            -4.79836             1.70327             1.44156            -1.88460             0.98802             0.19250            -0.66648             0.38087             0.17472            -0.27354             0.09390
             9.90000          -120.74696            47.33075           -63.71788            17.69055            -7.62163             3.69500            -2.23797            -0.54755             4.52818            -4.54037             1.67396             1.33510            -1.80476             0.97062             0.16501            -0.63083             0.36277             0.17128            -0.27180             0.10163
            10.00000          -114.62442            46.21687           -61.54336            17.74355            -7.92294             4.04709            -2.58144            -0.20444             4.14254            -4.29888             1.64172             1.23724            -1.72913             0.95270             0.13985            -0.59762             0.34641             0.16670            -0.26865             0.10756
            10.10000          -108.71295            44.96100           -59.26036            17.61476            -8.06594             4.27961            -2.83609             0.07936             3.79473            -4.07233             1.60705             1.14717            -1.65727             0.93426             0.11691            -0.56665             0.33156             0.16124            -0.26434             0.11198
            10.20000          -103.02060            43.59745           -56.90767            17.34016            -8.08101             4.41426            -3.01687             0.31273             3.48030            -3.85940             1.57039             1.06416            -1.58884             0.91532             0.09604            -0.53774             0.31802             0.15509            -0.25910             0.11512
            10.30000           -97.55228            42.15527           -54.51752            16.95027            -7.99381             4.46941            -3.13652             0.50326             3.19543            -3.65892             1.53214             0.98758            -1.52354             0.89590             0.07712            -0.51072             0.30563             0.14844            -0.25312             0.11717
            10.40000           -92.31027            40.65895           -52.11650            16.47082            -7.82596             4.46060            -3.20586             0.65747             2.93679            -3.46990             1.49266             0.91683            -1.46110             0.87606             0.06000            -0.48543             0.29423             0.14144            -0.24658             0.11832
            10.50000           -87.29465            39.12904           -49.72645            15.92348            -7.59566             4.40090            -3.23406             0.78091             2.70147            -3.29143             1.45227             0.85141            -1.40131             0.85584             0.04457            -0.46173             0.28369             0.13422            -0.23961             0.11870
            10.60000           -82.50373            37.58271           -47.36508            15.32643            -7.31808             4.30131            -3.22886             0.87833             2.48696            -3.12275             1.41125             0.79084            -1.34399             0.83532             0.03070            -0.43950             0.27391             0.12688            -0.23233             0.11845
            10.70000           -77.93438            36.03421           -45.04661            14.69482            -7.00592             4.17104            -3.19683             0.95379             2.29105            -2.96316             1.36985             0.73472            -1.28897             0.81454             0.01828            -0.41861             0.26478             0.11952            -0.22484             0.11767
            10.80000           -73.58229            34.49531           -42.78230            14.04126            -6.66969             4.01777            -3.14347             1.01074             2.11182            -2.81205             1.32831             0.68267            -1.23612             0.79357             0.00718            -0.39896             0.25622             0.11221            -0.21722             0.11645
            10.90000           -69.44223            32.97559           -40.58089            13.37614            -6.31805             3.84789            -3.07342             1.05215             1.94759            -2.66887             1.28680             0.63436            -1.18531             0.77248            -0.00270            -0.38045             0.24816             0.10500            -0.20955             0.11488
            11.00000           -65.50827            31.48283           -38.44899            12.70798            -5.95811             3.66667            -2.99057             1.08052             1.79686            -2.53313             1.24550             0.58947            -1.13644             0.75132            -0.01146            -0.36299             0.24053             0.09794            -0.20188             0.11302
            11.10000           -61.77393            30.02322           -36.39144            12.04371            -5.59564             3.47845            -2.89816             1.09800             1.65834            -2.40438             1.20455             0.54775            -1.08943             0.73016            -0.01920            -0.34651             0.23327             0.09108            -0.19427             0.11093
            11.20000           -58.23234            28.60161           -34.41155            11.38889            -5.23529             3.28676            -2.79887             1.10643             1.53088            -2.28221             1.16408             0.50893            -1.04417             0.70905            -0.02600            -0.33092             0.22634             0.08444            -0.18675             0.10866
            11.30000           -54.87636            27.22172           -32.51141            10.74796            -4.88077             3.09448            -2.69494             1.10734             1.41345            -2.16625             1.12420             0.47281            -1.00062             0.68803            -0.03194            -0.31616             0.21971             0.07804            -0.17935             0.10625
            11.40000           -51.69870            25.88631           -30.69204            10.12435            -4.53497             2.90388            -2.58820             1.10207             1.30515            -2.05615             1.08499             0.43917            -0.95869             0.66716            -0.03711            -0.30218             0.21333             0.07190            -0.17210             0.10374
            11.50000           -48.69198            24.59731           -28.95363             9.52069            -4.20011             2.71679            -2.48016             1.09172             1.20517            -1.95161             1.04652             0.40782            -0.91832             0.64649            -0.04157            -0.28891             0.20719             0.06604            -0.16503             0.10115
            11.60000           -45.84881            23.35599           -27.29565             8.93893            -3.87786             2.53461            -2.37204             1.07725             1.11281            -1.85232             1.00887             0.37861            -0.87947             0.62605            -0.04540            -0.27631             0.20124             0.06045            -0.15814             0.09850
            11.70000           -43.16188            22.16302           -25.71701             8.38043            -3.56941             2.35842            -2.26480             1.05946             1.02741            -1.75801             0.97208             0.35138            -0.84208             0.60587            -0.04864            -0.26433             0.19549             0.05514            -0.15145             0.09583
            11.80000           -40.62395            21.01861           -24.21616             7.84608            -3.27558             2.18900            -2.15924             1.03903             0.94840            -1.66844             0.93619             0.32598            -0.80609             0.58600            -0.05136            -0.25293             0.18990             0.05011            -0.14496             0.09315
            11.90000           -38.22793            19.92259           -22.79121             7.33638            -2.99684             2.02691            -2.05597             1.01653             0.87527            -1.58335             0.90122             0.30228            -0.77148             0.56645            -0.05361            -0.24207             0.18446             0.04536            -0.13869             0.09047
            12.00000           -35.96692            18.87443           -21.43997             6.85149            -2.73343             1.87253            -1.95545             0.99244             0.80753            -1.50253             0.86721             0.28018            -0.73818             0.54726            -0.05543            -0.23172             0.17916             0.04089            -0.13263             0.08780
            12.10000           -33.83417            17.87337           -20.16005             6.39133            -2.48535             1.72606            -1.85803             0.96717             0.74478            -1.42575             0.83416             0.25955            -0.70616             0.52845            -0.05687            -0.22185             0.17399             0.03668            -0.12678             0.08516
            12.20000           -31.82319            16.91843           -18.94891             5.95558            -2.25247             1.58758            -1.76397             0.94107             0.68662            -1.35283             0.80208             0.24031            -0.67538             0.51003            -0.05797            -0.21242             0.16895             0.03274            -0.12116             0.08256
            12.30000           -29.92769            16.00846           -17.80392             5.54376            -2.03447             1.45707            -1.67344             0.91441             0.63271            -1.28357             0.77098             0.22235            -0.64579             0.49201            -0.05876            -0.20342             0.16402             0.02905            -0.11574             0.07999
            12.40000           -28.14159            15.14219           -16.72237             5.15527            -1.83098             1.33441            -1.58655             0.88743             0.58272            -1.21780             0.74085             0.20559            -0.61737             0.47442            -0.05928            -0.19482             0.15921             0.02560            -0.11054             0.07746
            12.50000           -26.45909            14.31825           -15.70154             4.78938            -1.64151             1.21945            -1.50335             0.86033             0.53637            -1.15533             0.71170             0.18996            -0.59007             0.45726            -0.05956            -0.18659             0.15450             0.02238            -0.10555             0.07499
            12.60000           -24.87460            13.53520           -14.73869             4.44532            -1.46554             1.11196            -1.42385             0.83327             0.49339            -1.09601             0.68350             0.17537            -0.56386             0.44054            -0.05962            -0.17872             0.14989             0.01940            -0.10076             0.07256
            12.70000           -23.38280            12.79155           -13.83112             4.12223            -1.30247             1.01168            -1.34801             0.80639             0.45354            -1.03969             0.65625             0.16176            -0.53870             0.42426            -0.05948            -0.17119             0.14539             0.01662            -0.09617             0.07020
            12.80000           -21.97857            12.08579           -12.97617             3.81924            -1.15172             0.91833            -1.27579             0.77980             0.41659            -0.98622             0.62994             0.14907            -0.51456             0.40842            -0.05918            -0.16398             0.14098             0.01405            -0.09177             0.06788
            12.90000           -20.65706            11.41641           -12.17122             3.53543            -1.01265             0.83160            -1.20710             0.75358             0.38233            -0.93545             0.60454             0.13724            -0.49140             0.39304            -0.05874            -0.15707             0.13666             0.01167            -0.08755             0.06563
            13.00000           -19.41363            10.78187           -11.41374             3.26991            -0.88465             0.75118            -1.14186             0.72780             0.35058            -0.88726             0.58005             0.12621            -0.46920             0.37811            -0.05816            -0.15045             0.13245             0.00948            -0.08352             0.06343
            13.10000           -18.24389            10.18067           -10.70125             3.02176            -0.76708             0.67674            -1.07994             0.70253             0.32115            -0.84152             0.55643             0.11593            -0.44791             0.36362            -0.05747            -0.14411             0.12832             0.00746            -0.07967             0.06129
            13.20000           -17.14363             9.61132           -10.03137             2.79008            -0.65934             0.60796            -1.02124             0.67780             0.29388            -0.79810             0.53367             0.10635            -0.42751             0.34958            -0.05668            -0.13803             0.12429             0.00560            -0.07598             0.05922
            13.30000           -16.10890             9.07237            -9.40180             2.57399            -0.56081             0.54452            -0.96564             0.65366             0.26863            -0.75690             0.51175             0.09743            -0.40796             0.33598            -0.05581            -0.13221             0.12035             0.00390            -0.07246             0.05719
            13.40000           -15.13592             8.56239            -8.81032             2.37262            -0.47091             0.48611            -0.91299             0.63012             0.24524            -0.71781             0.49064             0.08913            -0.38924             0.32281            -0.05486            -0.12662             0.11650             0.00235            -0.06909             0.05523
            13.50000           -14.22112             8.08000            -8.25483             2.18513            -0.38907             0.43240            -0.86319             0.60720             0.22360            -0.68071             0.47033             0.08141            -0.37131             0.31008            -0.05386            -0.12126             0.11273             0.00093            -0.06587             0.05333
            13.60000           -13.36113             7.62386            -7.73330             2.01072            -0.31475             0.38311            -0.81609             0.58491             0.20358            -0.64551             0.45079             0.07423            -0.35416             0.29776            -0.05280            -0.11612             0.10906            -0.00036            -0.06280             0.05148
            13.70000           -12.55274             7.19266            -7.24378             1.84860            -0.24742             0.33795            -0.77157             0.56326             0.18506            -0.61212             0.43200             0.06755            -0.33774             0.28587            -0.05171            -0.11119             0.10548            -0.00153            -0.05987             0.04969
            13.80000           -11.79293             6.78516            -6.78445             1.69803            -0.18658             0.29663            -0.72950             0.54226             0.16794            -0.58044             0.41393             0.06135            -0.32203             0.27438            -0.05058            -0.10647             0.10199            -0.00259            -0.05707             0.04795
            13.90000           -11.07885             6.40015            -6.35354             1.55829            -0.13177             0.25890            -0.68976             0.52189             0.15213            -0.55039             0.39656             0.05559            -0.30700             0.26329            -0.04942            -0.10193             0.09858            -0.00354            -0.05440             0.04626
            14.00000           -10.40779             6.03647            -5.94938             1.42869            -0.08252             0.22450            -0.65224             0.50216             0.13754            -0.52188             0.37988             0.05025            -0.29263             0.25259            -0.04825            -0.09758             0.09526            -0.00439            -0.05185             0.04463
            14.10000            -9.77722             5.69302            -5.57041             1.30859            -0.03841             0.19319            -0.61680             0.48306             0.12407            -0.49485             0.36385             0.04529            -0.27890             0.24228            -0.04706            -0.09341             0.09203            -0.00516            -0.04942             0.04305
            14.20000            -9.18472             5.36874            -5.21511             1.19737             0.00094             0.16475            -0.58335             0.46458             0.11165            -0.46920             0.34845             0.04070            -0.26577             0.23233            -0.04586            -0.08941             0.08888            -0.00584            -0.04710             0.04152
            14.30000            -8.62803             5.06260            -4.88208             1.09445             0.03593             0.13896            -0.55177             0.44671             0.10020            -0.44489             0.33367             0.03645            -0.25323             0.22276            -0.04466            -0.08557             0.08581            -0.00644            -0.04489             0.04004
            14.40000            -8.10501             4.77365            -4.56996             0.99928             0.06690             0.11562            -0.52197             0.42943             0.08967            -0.42183             0.31948             0.03252            -0.24124             0.21353            -0.04346            -0.08189             0.08283            -0.00697            -0.04278             0.03860
            14.50000            -7.61366             4.50096            -4.27749             0.91132             0.09419             0.09454            -0.49383             0.41275             0.07998            -0.39996             0.30586             0.02889            -0.22980             0.20465            -0.04226            -0.07835             0.07993            -0.00743            -0.04077             0.03721
            14.60000            -7.15207             4.24364            -4.00348             0.83010             0.11809             0.07554            -0.46728             0.39663             0.07107            -0.37922             0.29279             0.02553            -0.21887             0.19610            -0.04107            -0.07497             0.07712            -0.00783            -0.03885             0.03587
